lat,lon,name,kind,category
55.6817733,12.5348544,GRØD FRB,fast_food,amenity
55.6604670,12.6072780,N.A.B.O.- Center Amager,social_facility,amenity
55.6787210,12.5801050,Christian IV,bar,amenity
55.6812590,12.5833080,California Kitchen,fast_food,amenity
55.6670450,12.5588750,Magasasa,restaurant,amenity
55.6769610,12.5739250,EspressoHuset,cafe,amenity
55.6592751,12.5582894,Kahyt & Kaffe,fast_food,amenity
55.6861283,12.5510760,S og S Sandwich and Salads,fast_food,amenity
55.6659337,12.5662269,Hotel Tivoli Congress Center Kongres Køkken,events_venue,amenity
55.6787485,12.5742293,Jacks Hole in a Wall,cafe,amenity
55.6753621,12.5615088,Espresso House,cafe,amenity
55.6635198,12.6029892,Smiley's Kebab,fast_food,amenity
55.6725952,12.5542724,Profil Optik,optician,shop
55.6680975,12.5511174,,hairdresser,shop
55.6752286,12.5724216,Southern Cross Pub,bar,amenity
55.6745585,12.5491133,Poul Stig,optician,shop
55.6733100,12.5500700,Playtype,copyshop,shop
55.6762498,12.5701546,H.C. Andersen Museum,museum,tourism
55.6800400,12.5832600,Bottega Veneta,shoes,shop
55.6668526,12.5709560,Ingeniørforeningens Mødecenter Restaurant Bryggen,events_venue,amenity
55.6864710,12.5532250,Askovgårdens Voksencenter,social_facility,amenity
55.6705250,12.5483890,Mødestedet Dagcenter,social_facility,amenity
55.6937622,12.5833449,Ambassaden og Konsulatet,restaurant,amenity
55.6732640,12.5543970,Mangia,restaurant,amenity
55.6712110,12.5496708,Ancestrale,bar,amenity
55.6738135,12.5436413,Den go’e kaffebar,cafe,amenity
55.6851096,12.5671847,Slurp Ramen Joint,fast_food,amenity
55.6740690,12.5511450,Rouge,fast_food,amenity
55.6742602,12.5552155,Pauseriet,cafe,amenity
55.6665209,12.5530700,Rbabarrab,bar,amenity
55.6790444,12.5922860,Iscafeen nyhavn42,ice_cream,amenity
55.6928381,12.5514018,Sheiks Shawarma,fast_food,amenity
55.6898918,12.5558232,Cicchetti,fast_food,amenity
55.6927326,12.5675571,Guldkroen 11,restaurant,amenity
55.6637365,12.5424261,Bycyklen Sønder Boulevard / Enghavevej,bicycle_rental,amenity
55.6661643,12.5515715,Bycyklen Sønder Boulevard,bicycle_rental,amenity
55.6650343,12.5584598,Bycyklen Dybbølsbro Station,bicycle_rental,amenity
55.6673055,12.5439533,Bycyklen Enghavevej / Enghaveparken,bicycle_rental,amenity
55.6698576,12.5600856,Bycyklen Halmtorvet,bicycle_rental,amenity
55.6721474,12.5556339,Bycyklen Vesterbros Torv,bicycle_rental,amenity
55.6741672,12.5572743,Bycyklen Gammel Kongevej / Planetariet,bicycle_rental,amenity
55.6733098,12.5477722,Bycyklen Sankt Thomas Plads,bicycle_rental,amenity
55.6761169,12.5621995,Bycyklen Vesterport,bicycle_rental,amenity
55.6734644,12.5653976,Bycyklen København H,bicycle_rental,amenity
55.6755023,12.5687630,Bycyklen Københavns Rådhusplads,bicycle_rental,amenity
55.6737031,12.5713832,Bycyklen H.C. Andersens Boulevard,bicycle_rental,amenity
55.6756734,12.5708839,Bycyklen Regnbuepladsen,bicycle_rental,amenity
55.6792809,12.5715434,Bycyklen Studiestræde / Bispetorvet,bicycle_rental,amenity
55.6895014,12.5756037,Bycyklen Sølvtorvet,bicycle_rental,amenity
55.6848035,12.5740805,Bycyklen Nørreport Station Nord,bicycle_rental,amenity
55.6819483,12.5770624,Bycyklen Pilestræde,bicycle_rental,amenity
55.6821845,12.5837896,Bycyklen Borgergade,bicycle_rental,amenity
55.6823983,12.5704088,Bycyklen Nørreport Station Midt,bicycle_rental,amenity
55.6818575,12.5699127,Bycyklen Nørreport Station Syd,bicycle_rental,amenity
55.6923394,12.5860925,Bycyklen Østerport,bicycle_rental,amenity
55.6826105,12.6028226,,bench,amenity
55.6824847,12.5998161,,bench,amenity
55.6829195,12.6003925,,bench,amenity
55.6828623,12.6030328,,bench,amenity
55.6833024,12.6007322,,bench,amenity
55.6825425,12.5998529,,bench,amenity
55.6840025,12.6013399,,bench,amenity
55.6833410,12.6034497,,bench,amenity
55.6820655,12.5994450,,bench,amenity
55.6828062,12.6008339,,bench,amenity
55.6832291,12.6006622,,bench,amenity
55.6819004,12.6021912,,bench,amenity
55.6837130,12.6010919,,bench,amenity
55.6827696,12.6009717,,bench,amenity
55.6829232,12.6011091,,bench,amenity
55.6823690,12.6026164,,bench,amenity
55.6816542,12.6019774,,bench,amenity
55.6820193,12.5994137,,bench,amenity
55.6829631,12.6009702,,bench,amenity
55.6828445,12.6010413,,bench,amenity
55.6839288,12.6012763,,bench,amenity
55.6828391,12.6003233,,bench,amenity
55.6834607,12.6033961,,bench,amenity
55.6836427,12.6010264,,bench,amenity
55.6814239,12.6017912,,bench,amenity
55.6791874,12.6042356,,parking_entrance,amenity
55.6781690,12.6027212,,bicycle_parking,amenity
55.6782479,12.6028344,,bicycle_parking,amenity
55.6792276,12.6026444,,bench,amenity
55.6793603,12.6027592,,bench,amenity
55.6903723,12.5609467,Gaza Grill,fast_food,amenity
55.6818427,12.6037798,,bench,amenity
55.6818666,12.6038826,,bench,amenity
55.6818242,12.6038446,,bench,amenity
55.6819267,12.6038520,,bench,amenity
55.6818846,12.6038148,,bench,amenity
55.6819052,12.6038341,,bench,amenity
55.6819090,12.6039235,,bench,amenity
55.6819481,12.6038707,,bench,amenity
55.6818447,12.6038624,,bench,amenity
55.6818636,12.6037969,,bench,amenity
55.6818036,12.6038245,,bench,amenity
55.6818880,12.6039019,,bench,amenity
55.6818208,12.6037619,,bench,amenity
55.6819288,12.6039429,,bench,amenity
55.6760952,12.6054463,,bench,amenity
55.6746826,12.5864384,Kutteren HM800 Jammerbugt,seafood,shop
55.6778450,12.5959662,,bench,amenity
55.6777018,12.5963848,,artwork,tourism
55.6771821,12.5975447,,artwork,tourism
55.6783403,12.5966384,,bench,amenity
55.6838969,12.5689871,Gorm's,fast_food,amenity
55.6839030,12.5690676,Hav2Go,fast_food,amenity
55.6720882,12.5912182,,artwork,tourism
55.6720237,12.5912670,,artwork,tourism
55.6720033,12.5913947,,artwork,tourism
55.6835405,12.5697378,Brioche Dorée Hal2,fast_food,amenity
55.6768323,12.5948281,,bicycle_parking,amenity
55.6763193,12.5934777,,bicycle_parking,amenity
55.6699815,12.5610848,Venligbohus,community_centre,amenity
55.6838692,12.5689486,Boutique Fisk,fast_food,amenity
55.6820021,12.5824601,Jazzhus Montmartre,restaurant,amenity
55.6599212,12.5911534,,bench,amenity
55.6756241,12.6002898,,bicycle_parking,amenity
55.6815783,12.6032983,,bicycle_parking,amenity
55.6833780,12.5875853,Dandy,bar,amenity
55.6779598,12.6059498,,bench,amenity
55.6777758,12.6068430,,bench,amenity
55.6777087,12.6071058,,bench,amenity
55.6782974,12.6045318,,bench,amenity
55.6775676,12.6057164,,bicycle_parking,amenity
55.6742733,12.5969521,,bicycle_parking,amenity
55.6739503,12.5966430,,bicycle_parking,amenity
55.6749184,12.5896299,,bench,amenity
55.6733890,12.5899081,Glas - Christianshavn Optik,optician,shop
55.6751529,12.5890451,,artwork,tourism
55.6738537,12.5898008,Strandgade Cykler,bicycle,shop
55.6740134,12.5900392,HagenUhre,florist,shop
55.6750030,12.5894256,,bench,amenity
55.6748229,12.5898509,,artwork,tourism
55.6751336,12.5892075,,bench,amenity
55.6785891,12.6028015,,artwork,tourism
55.6758239,12.5930274,Kanalens Kælder,bar,amenity
55.6718039,12.5918651,Star Cykler,bicycle,shop
55.6759059,12.5938601,,bicycle_parking,amenity
55.6754721,12.5950395,,bicycle_parking,amenity
55.6746520,12.5902282,Nåleøjet,artwork,tourism
55.6763741,12.5938321,,bicycle_parking,amenity
55.6764675,12.5925274,,bicycle_parking,amenity
55.6762260,12.5915454,,bench,amenity
55.6703154,12.5873155,Siddende Kvinde,artwork,tourism
55.6761976,12.5914629,,bench,amenity
55.6704236,12.5872872,,bench,amenity
55.6751007,12.5954193,,toilets,amenity
55.6763267,12.5958840,,bicycle_parking,amenity
55.6752486,12.5942894,,bicycle_parking,amenity
55.6759133,12.5935455,,bicycle_parking,amenity
55.6763708,12.5952808,,bicycle_parking,amenity
55.6749143,12.5943517,,bench,amenity
55.6752543,12.5935188,,bench,amenity
55.6758035,12.5953858,,bicycle_parking,amenity
55.6725122,12.5924956,Frisøsen,hairdresser,shop
55.6804235,12.6045220,,bicycle_parking,amenity
55.6798329,12.6045645,,bicycle_parking,amenity
55.6796166,12.6051747,,bicycle_parking,amenity
55.6797018,12.6051695,,bicycle_parking,amenity
55.6797376,12.6047880,,bicycle_parking,amenity
55.6792122,12.6052229,,bicycle_parking,amenity
55.6791181,12.6055879,,bicycle_parking,amenity
55.6793053,12.6048548,,bicycle_parking,amenity
55.6790173,12.6059753,,bicycle_parking,amenity
55.6725226,12.5866691,,artwork,tourism
55.6805471,12.6050176,,bicycle_parking,amenity
55.6802001,12.6060696,,bicycle_parking,amenity
55.6802891,12.6057520,,bicycle_parking,amenity
55.6804068,12.6055361,,bicycle_parking,amenity
55.6801362,12.6062946,,bicycle_parking,amenity
55.6817178,12.5998969,,bench,amenity
55.6768584,12.5953919,,bicycle_parking,amenity
55.6770183,12.5955893,,bicycle_parking,amenity
55.6825516,12.6000331,,bench,amenity
55.6818555,12.5994358,,bench,amenity
55.6824257,12.6005120,,bench,amenity
55.6774905,12.6023237,,bicycle_parking,amenity
55.6771893,12.5990551,,bicycle_parking,amenity
55.6775628,12.6062228,,bicycle_parking,amenity
55.6760210,12.5951187,,bicycle_parking,amenity
55.6744281,12.5898624,,artwork,tourism
55.6748062,12.5589808,,toilets,amenity
55.6777469,12.5963663,,bench,amenity
55.6773631,12.5957527,,bench,amenity
55.6778697,12.5959258,,bench,amenity
55.6732002,12.5894804,Allure,cosmetics,shop
55.6761081,12.5950012,,bicycle_parking,amenity
55.6776005,12.5953780,,bench,amenity
55.6727101,12.5904521,Natur Poteket,pharmacy,amenity
55.6759070,12.5941720,,bicycle_parking,amenity
55.6728076,12.5902496,,vacant,shop
55.6726999,12.5917753,Ganni Postmodern,clothes,shop
55.6978923,12.5802538,Krone Vin,alcohol,shop
55.6716488,12.5874864,,post_box,amenity
55.6729202,12.5845376,,artwork,tourism
55.6912404,12.5610840,,recycling,amenity
55.6743567,12.5879241,Rosforth & Rosforth,wine,shop
55.6725023,12.5908108,,bench,amenity
55.6762886,12.5962086,,bicycle_parking,amenity
55.6705371,12.5888363,,bicycle_parking,amenity
55.6702062,12.5856211,Hiper,computer,shop
55.6746151,12.5925850,Pakhuset,social_facility,amenity
55.6610558,12.6162688,Aktivcenter Sløjfen,social_facility,amenity
55.6977172,12.5468341,Brewers Inc.,pub,amenity
55.6946010,12.5596790,Kastanjehusene A 2,fast_food,amenity
55.6950619,12.5597250,Kastanjehusene D 2,fast_food,amenity
55.6937732,12.5565690,De Gamles By S 140 Slottet,fast_food,amenity
55.6983720,12.5319360,Projekt Hjemløs - Mad og omsorg til byens hjemløse,social_facility,amenity
55.6946680,12.5592600,Kastanjehusene B,social_facility,amenity
55.6946390,12.5586630,Kastanjehusene B,social_facility,amenity
55.6946010,12.5596790,Kastanjehusene A 1,social_facility,amenity
55.6950041,12.5597498,Kastanjehusene D 2,social_facility,amenity
55.6937021,12.5565663,De Gamles By S 140 Slottet,social_facility,amenity
55.6942272,12.5575510,Pleje- & Demenscenter Klarahus Huset,social_facility,amenity
55.6642899,12.5361877,"Københavns Professionshøjskole, Campus Carlsberg",college,amenity
55.6992495,12.5416392,Boys shawarma,fast_food,amenity
55.6663328,12.5393975,Madam bum,fast_food,amenity
55.6890890,12.5602910,Globalhagen Kitchen,fast_food,amenity
55.6803810,12.5917740,Trollbeads,jewelry,shop
55.6970020,12.5858170,Engell,craft,shop
55.6989730,12.5900570,Rydes Gastronomi,craft,shop
55.6916980,12.5553070,La Kantina,cafe,amenity
55.6779350,12.5300290,Frederiksberg Sogns Børnehus,kindergarten,amenity
55.6920745,12.5612163,Nørre Allé,parking,amenity
55.6830990,12.5293170,Frederiksberg Seminarium,school,amenity
55.6835638,12.5697764,Torve Bazar,fast_food,amenity
55.6680980,12.5582821,Space10,events_venue,amenity
55.6679591,12.5479378,Café Patina,restaurant,amenity
55.6691650,12.5450520,ATA Pizza og Kebabhouse,fast_food,amenity
55.6802866,12.5751833,Accord,music,shop
55.6935094,12.5565797,De Gamles By S 315 Slottet,social_facility,amenity
55.6953144,12.5597867,Kastanjehusene D 1,social_facility,amenity
55.6946083,12.5586336,Kastanjehusene C 2,social_facility,amenity
55.6824860,12.5917440,Finansrådet,fast_food,amenity
55.6852930,12.5525930,ASPA Centret,social_facility,amenity
55.6944521,12.5440496,Kultur Coach Køkken,school,amenity
55.6977675,12.5492773,Arbejde Adlers Hus,social_facility,amenity
55.6812620,12.6073720,DK Company CPH,fast_food,amenity
55.6782072,12.5883929,Les Voyageurs,cafe,amenity
55.6681580,12.5571320,Im a Kombo,craft,shop
55.6601310,12.5511540,Lokomotivværkstedet,events_venue,amenity
55.6933257,12.5565422,De Gamles By S 246 Slottet,fast_food,amenity
55.6961419,12.5463064,Gulf's flower,jewelry,shop
55.6961620,12.5462710,5 Stars,hairdresser,shop
55.6946612,12.5586363,Kastanjehusene C 1,social_facility,amenity
55.6795280,12.5699410,Cafeen,cafe,amenity
55.6691342,12.5557821,Absalonhus,social_facility,amenity
55.6977815,12.5493423,"E-Huset, anretterkøkken",social_facility,amenity
55.6832879,12.5887919,"Håndværkerforeningen i Kjøbenhavn, Moltkes Palæ",events_venue,amenity
55.6784330,12.5802237,Lån & Spar Bank postboks 2117,bank,amenity
55.6649599,12.5664492,Kantine,cafe,amenity
55.6662320,12.5810320,Pakhus Bryggen,events_venue,amenity
55.6744756,12.5872982,Kulturtårnet på Knippelsbro,community_centre,amenity
55.6808036,12.5782487,Perbacco,craft,shop
55.6816577,12.5849140,Wall Street Pub,pub,amenity
55.6793745,12.5762283,Københavner Køkkenet,craft,shop
55.6755943,12.5926933,Christianshavnerfærgen M/F,restaurant,amenity
55.6800210,12.5884150,Apollo Bar,cafe,amenity
55.6600024,12.5951927,Center Amager,social_facility,amenity
55.6902991,12.5595621,Osborne,bar,amenity
55.6805770,12.5895696,Nyhavn Pizzaria,fast_food,amenity
55.6819058,12.5910634,Joe & The Juice,cafe,amenity
55.6685046,12.5498146,Sprød,fast_food,amenity
55.6786816,12.5791121,Victoria's Secret,clothes,shop
55.6945380,12.5592452,Kastanjehusene B,social_facility,amenity
55.6957660,12.5502320,Kuma,craft,shop
55.6795823,12.5686560,Brace,restaurant,amenity
55.6802520,12.5614610,Restaurant Flammen Nyropsgade,restaurant,amenity
55.6699350,12.5454880,Thai Kacha,fast_food,amenity
55.6869232,12.5808914,Blue Bike Café,cafe,amenity
55.6806777,12.5718683,P Eatery,restaurant,amenity
55.6788667,12.5664004,Mes,restaurant,amenity
55.6790780,12.5690251,Peders - Pisserendens ølkælder,bar,amenity
55.6847500,12.5530700,Himmerriget,bar,amenity
55.6960863,12.5563343,Sabotøren,bar,amenity
55.6627529,12.5889519,Helga,cafe,amenity
55.6732527,12.5965939,Christiania Is,ice_cream,amenity
55.6741170,12.5621760,Mado,ice_cream,amenity
55.6882624,12.5635790,Lagkagehuset,bakery,shop
55.6783247,12.5685177,Nordisk Korthandel,books,shop
55.6823127,12.5934286,Weilbach Søkort,chandler,shop
55.6795574,12.5791825,,cosmetics,shop
55.6894240,12.5569532,Milano Frisør,hairdresser,shop
55.6989073,12.5538080,,compressed_air,amenity
55.6919703,12.5448275,Istid,ice_cream,amenity
55.6921306,12.5449357,Den Sidste Dråbe,alcohol,shop
55.6967584,12.5518559,Jagtvejens Vinhandel,convenience,shop
55.6894606,12.5568695,Klassik Express Cykler,bicycle,shop
55.6895657,12.5579475,Elme Cykler,bicycle,shop
55.6919122,12.5452294,Ladyfingers,jewelry,shop
55.6691055,12.5587033,Fleisch,butcher,amenity
55.6775424,12.6058271,,bicycle_parking,amenity
55.6775946,12.6056129,,bicycle_parking,amenity
55.6776224,12.6055159,,bicycle_parking,amenity
55.6894079,12.5338270,,post_box,amenity
55.6823037,12.5582224,,fountain,amenity
55.6610526,12.6111243,,toilets,amenity
55.6617493,12.6171793,,toilets,amenity
55.6625561,12.6185526,,toilets,amenity
55.6652245,12.5742895,,toilets,amenity
55.6653705,12.5739354,,toilets,amenity
55.6625411,12.6021110,Netto,supermarket,shop
55.6827557,12.5731850,Goethe Institut,school,amenity
55.6797740,12.5748620,The Book Trader,books,shop
55.6808489,12.5760004,Skindhuset,leather,shop
55.6809918,12.5764446,Size?,shoes,shop
55.6787037,12.5745961,Havanna Shoes,shoes,shop
55.6815106,12.5725805,Folkekirkens Nødhjælp,charity,shop
55.6813600,12.5726890,Sound,music,shop
55.6814922,12.5723505,Sam,leather,shop
55.6645375,12.6006577,Cocks & Cows,restaurant,amenity
55.6710312,12.5440255,Iki Sushi,fast_food,amenity
55.6947779,12.5435241,Stefanos Mad & Kaffe,craft,amenity
55.6667879,12.5458444,Beat Café,cafe,amenity
55.6823113,12.5765732,Emmerys,bakery,shop
55.6793420,12.5670750,Larrys,craft,shop
55.6803115,12.5305886,Halifax Falkoner Plads,fast_food,amenity
55.6725656,12.5518413,Virats Indian Kitchen,fast_food,amenity
55.6810244,12.5743024,Krystal Sandwich,fast_food,amenity
55.6828906,12.5731473,Wild Cat,tattoo,shop
55.6825273,12.5745544,Vangsgaards,books,shop
55.6830870,12.5760410,Mills,clothes,shop
55.6820893,12.5746803,NEYE,bag,shop
55.6788387,12.5690549,DoJo Greenwave,hairdresser,shop
55.6823811,12.5746491,Søstrene Grene,variety_store,shop
55.6830525,12.5754639,Tandlægerne,dentist,amenity
55.6819383,12.5745074,The Body Shop,cosmetics,shop
55.6603008,12.5915369,Ismageriet,cafe,amenity
55.6724704,12.5317940,,bench,amenity
55.6799134,12.5731771,Inge Lehmann,artwork,tourism
55.6981709,12.5795299,JP Lagersalg,paint,shop
55.6909504,12.5593992,Snack & Blues,fast_food,amenity
55.6816000,12.5802520,Mother Wine,bar,amenity
55.6788808,12.5743016,Rezet Sneaker Store,shoes,shop
55.6753066,12.5654839,Starbucks,cafe,amenity
55.6929320,12.5437670,Gonzo café,cafe,amenity
55.6950380,12.5474280,Royal bagel,fast_food,amenity
55.6782794,12.5716769,Miami,bar,amenity
55.6786307,12.5730179,Hive,nightclub,amenity
55.6801840,12.5754088,Café G,cafe,amenity
55.6787551,12.5722528,Nova,furniture,shop
55.6783238,12.5718204,The Drunken Flamingo,bar,amenity
55.6791513,12.5754861,Skindsmedene,leather,shop
55.6781320,12.5712509,Røde Kors Butik,charity,shop
55.6792009,12.5754118,Rodeo,hairdresser,shop
55.6789693,12.5757833,Kjøbenhavn Blvd,hairdresser,shop
55.6791105,12.5753148,Won Hundred,clothes,shop
55.6797512,12.5745467,Butik Salam,gift,shop
55.6798969,12.5749812,Hansel & Gretel,pastry,shop
55.6792497,12.5742386,Guns & Gents,hunting,shop
55.6790279,12.5757016,Naked,clothes,shop
55.6787369,12.5761217,!Solid,clothes,shop
55.6793474,12.5749500,Francis Pony,bar,amenity
55.6800374,12.5748724,Farfar,bar,amenity
55.6792745,12.5736070,,toilets,amenity
55.6881687,12.5983264,A.P. Møller Mærsk - Anretterkøkken,kitchen,amenity
55.6874409,12.5706779,"Chartwells, KU CSS café",cafe,amenity
55.6831180,12.5292710,"Chartwells, PH Metropol Nyelandsvej",cafe,amenity
55.6728669,12.5667666,Spillehal,casino,amenity
55.6904910,12.5889635,,artwork,tourism
55.6670538,12.5544322,Niko cykler,bicycle,shop
55.6820329,12.5708522,City Briller,optician,shop
55.6819394,12.5708397,Swag,clothes,shop
55.6816927,12.5709773,Salon Shine Cut,hairdresser,shop
55.6817020,12.5700000,Folketeatret,theatre,amenity
55.6816300,12.5347220,Dagmars pizza,fast_food,amenity
55.6875203,12.5707892,"Chartwells, KU CSS modtagerkøkken",kitchen,amenity
55.6819319,12.5711949,Miss Nicolai,clothes,shop
55.6820368,12.5711571,Rhino Bar,bar,amenity
55.6827028,12.5708727,,taxi,amenity
55.6738425,12.5648967,Espresso House,cafe,amenity
55.6586612,12.6309498,Bistro Couloir,restaurant,amenity
55.6638656,12.6225463,CUB Coffee Bar,cafe,amenity
55.6953560,12.5432860,Zapata Bike,craft,shop
55.6832992,12.5779925,Garden,restaurant,amenity
55.6736426,12.5707800,Kaktus,fast_food,amenity
55.6770916,12.5755872,Comedy Zoo Cafe,bar,amenity
55.6769327,12.5742719,Sonny,cafe,amenity
55.6674287,12.5583219,Kakshidi Food Trading,supermarket,shop
55.6669575,12.5589777,Københavns Sprogcenter,language_school,amenity
55.6688998,12.5580299,Wedo,fast_food,amenity
55.6705244,12.5580940,,studio,amenity
55.6707861,12.5574262,Hair Extension,hairdresser,shop
55.6708828,12.5573422,Shah Travel,travel_agency,shop
55.6710305,12.5571870,Afro Benidan,hairdresser,shop
55.6720806,12.5560249,Afro Shop,hairdresser,shop
55.6722464,12.5558859,Zeppelin,bar,amenity
55.6725046,12.5550141,telerepair,yes,shop
55.6727195,12.5532573,Apotek Vesterbro,pharmacy,amenity
55.6727448,12.5526933,Westeren,yes,shop
55.6727771,12.5502100,Normal,convenience,shop
55.6726840,12.5494341,Bluecity,electronics,shop
55.6725072,12.5489830,Connect Travel,travel_agency,shop
55.6720371,12.5471482,Skrædder service,tailor,shop
55.6719456,12.5467637,Barikisu Hair Academy,hairdresser,shop
55.6708306,12.5422186,Print.dk,printing,shop
55.6706620,12.5350868,Antikke Ure Porcelæn,antiques,shop
55.6706988,12.5347906,AC Strik,clothes,shop
55.6707672,12.5335188,SNC Sport Nutrition Center,nutrition_supplements,shop
55.6707853,12.5330772,Elite,convenience,shop
55.6708087,12.5329136,Elite Drive,hairdresser,amenity
55.6708854,12.5320112,Orkide,yes,shop
55.6709145,12.5318169,Maiken Mann,furniture,shop
55.6709278,12.5316100,Dinkunst.dk,craft,shop
55.6989874,12.5769897,Paradis,ice_cream,amenity
55.6990034,12.5774330,Runners Lab,sports,shop
55.6988372,12.5780222,Profil Optik,optician,shop
55.6982872,12.5782782,Flying Tiger,variety_store,shop
55.6981618,12.5783559,Lichtenstein,clothes,shop
55.6980783,12.5784132,Neumann,hairdresser,shop
55.6980135,12.5784553,Radical Roots,wine,shop
55.6979074,12.5785164,Marathon Sport,sports,shop
55.6660297,12.5574362,Høker Cafeen,cafe,amenity
55.6705419,12.5573230,Elite,convenience,shop
55.6720264,12.5557491,Maling.dk,paint,shop
55.6723339,12.5543182,Helsam,chemist,shop
55.6725005,12.5526391,Aroma Blumster,florist,shop
55.6725377,12.5522040,Accord,music,shop
55.6725954,12.5512956,Vester Kopi,copyshop,shop
55.6725866,12.5509229,Plakat Shop,printing,shop
55.6725387,12.5502018,Vesterbro Salon,hairdresser,shop
55.6725289,12.5501307,Vibeke Stender,jewelry,shop
55.6724829,12.5498655,Phon-Rep,mobile_phone,shop
55.6724018,12.5493211,Memo Candy,confectionery,shop
55.6722982,12.5488808,Bonbons,confectionery,shop
55.6722666,12.5487860,Spar Dame Spillehal,casino,amenity
55.6718863,12.5473105,,hairdresser,shop
55.6718457,12.5471235,,mobile_phone,shop
55.6718229,12.5470392,Karisma Centret,jewelry,shop
55.6717664,12.5468645,Spice Mart,convenience,shop
55.6717334,12.5467472,,florist,shop
55.6986248,12.5786415,Message,clothes,shop
55.6984523,12.5787329,Thiele,optician,shop
55.6978836,12.5791147,Hviid,boutique,shop
55.6977810,12.5791690,Øbro Kiosken,kiosk,shop
55.6970203,12.5797232,Ganni,clothes,shop
55.6967134,12.5799086,Stine Goya,boutique,shop
55.6966230,12.5799781,Hoff,gallery,tourism
55.6965925,12.5799994,Goods,clothes,shop
55.6964967,12.5800863,Matas,chemist,shop
55.6707161,12.5426601,Sundhedshus Vesterbro,clinic,amenity
55.6702579,12.5407877,Alexandra,hairdresser,shop
55.6701452,12.5403596,Designer Zoo,interior_decoration,shop
55.6700631,12.5398025,City Bike Expert,bicycle,shop
55.6701620,12.5387861,Fodterapi,clinic,amenity
55.6704408,12.5349625,Nippon Sport,sports,shop
55.6704323,12.5345008,Barnets Butik,clothes,shop
55.6704871,12.5342651,Antik Kate,antiques,shop
55.6705687,12.5332634,Cru,yes,shop
55.6705981,12.5328459,KT Radio,electronics,shop
55.6961723,12.5802814,Hammer,hairdresser,shop
55.6960363,12.5803741,Goyogi,sports,shop
55.6955758,12.5812008,Samarkand,boutique,shop
55.6920833,12.5886810,Spejder Sport,outdoor,shop
55.6785414,12.5923589,Isobar,ice_cream,amenity
55.6790911,12.5921086,LeOne,hairdresser,shop
55.6802885,12.5916926,Eske Storm,yes,shop
55.6845273,12.5952386,Healthy Life Shop,convenience,shop
55.6845801,12.5952809,Robinson,jewelry,shop
55.6853938,12.5917010,Malina B,hairdresser,shop
55.6782605,12.5921248,Paper Domain,stationery,shop
55.6815335,12.5877821,Fashion is for Idiots,clothes,shop
55.6817146,12.5879139,Reeslev,jewelry,shop
55.6818186,12.5880170,Carl Hansen & Son,furniture,shop
55.6819051,12.5880481,Secher Scott,gallery,tourism
55.6817688,12.5544440,Sengekompagniet,furniture,shop
55.6818829,12.5543234,Mattsson & McGehee,musical_instrument,shop
55.6806897,12.5489754,Matas,chemist,shop
55.6815391,12.5495288,Virou,gift,shop
55.6818020,12.5497070,Op Med Håret,hairdresser,shop
55.6818731,12.5497582,Slagter Lars,butcher,shop
55.6819451,12.5498056,Audrey,boutique,shop
55.6819822,12.5498312,Future Cut,hairdresser,shop
55.6822230,12.5500284,Forum Tandlæge & Implantat Center,dentist,amenity
55.6832595,12.5475162,Irma,supermarket,shop
55.6834911,12.5466490,I Den Gamle Stil,antiques,shop
55.6847653,12.5415461,Skønne Fødder,beauty,shop
55.6851183,12.5400530,Brdr. D's Vinhandel,wine,shop
55.6851660,12.5398591,My Henriksen,hairdresser,shop
55.6852967,12.5392862,Rodeo,hairdresser,shop
55.6853746,12.5390212,Profil Optik,optician,shop
55.6855053,12.5385940,Synoptik,optician,shop
55.6854931,12.5383787,Tøj Til Trolde,clothes,shop
55.6855619,12.5381014,Apoteket Godthåb,pharmacy,amenity
55.6810110,12.5876970,Zane,gift,shop
55.6813923,12.5880687,Galerie Birch,gallery,tourism
55.6814860,12.5881470,Montan,gallery,tourism
55.6815995,12.5881721,Lars Glad,jewelry,shop
55.6820375,12.5885326,Montana Mobile,furniture,shop
55.6810700,12.5922948,Den Gamle Købmand,convenience,shop
55.6856134,12.5377906,Cross Eyes,optician,shop
55.6856303,12.5376989,Skomager,shoes,shop
55.6858556,12.5368689,Take Away,yes,shop
55.6858789,12.5367146,Salon Romeo,beauty,shop
55.6859288,12.5365512,Netto,supermarket,shop
55.6862526,12.5350267,Matas,chemist,shop
55.6863000,12.5348022,Den tredje hånd,second_hand,shop
55.6867563,12.5328501,Røverkøb,paint,shop
55.6868209,12.5325522,Kurte Frisør,hairdresser,shop
55.6868347,12.5325033,Zoneterapeuterne,beauty,shop
55.6868734,12.5323521,Фьо,clothes,shop
55.6871998,12.5308949,Fix-ide,toys,shop
55.6872230,12.5307254,Antik,antiques,shop
55.6873160,12.5302854,Skin & Body Care,beauty,shop
55.6873608,12.5301067,Paradis,ice_cream,amenity
55.6874865,12.5297371,Fysioterapi & Træningsklinik,clinic,amenity
55.6874951,12.5295889,Salon Max,hairdresser,shop
55.6875657,12.5292865,Mai Thai,massage,shop
55.6733750,12.5550846,Urban Danish Design,interior_decoration,shop
55.6763193,12.5538279,Købmand,convenience,shop
55.6804508,12.5488424,Røverkøb,paint,shop
55.6818869,12.5633960,Nr.30,restaurant,amenity
55.6815762,12.5492233,Peter Aagaard,hairdresser,shop
55.6816211,12.5492329,Cre Hairtive,hairdresser,shop
